SMILES,TARGET_fp,TARGET_Tm,TARGET_Tb,TARGET_density,TARGET_mcvh,TARGET_ISP
CCC12CC3(CC4CC1(C3)C4C)C2,255.208,264.931,454.7,1.049,42.082,337.851
CCC12CC3(C)CCC4CC3C1C42,304.041,259.798,477.034,1.043,41.94,337.281
CCC12CCCCC3(CC3)C(C1)C2,294.437,261.748,489.064,0.969,42.779,338.551
CCC12CC(C1)C(C1CC1)CC2C,326.473,263.804,494.101,0.964,42.614,337.897
CCC12CC(C)(C1)C(CC)(CC)C2,270.704,229.526,480.526,0.906,43.387,338.931
CCC1C23CCCC1(C2)C1CC1C3,300.812,269.93,472.802,1.037,42.01,337.562
CCC1C23CCC4CC41C(C)(C2)C3,270.932,273.513,453.601,1.025,42.014,337.578
CCC1C23CC4CC5(CC5C2)C13C4,257.894,268.798,434.022,1.154,41.399,337.239
CCC1C23CC(C)(C2)C12CC3(C)C2,241.051,277.008,432.763,1.013,42.017,337.59
CCC1C2C(C)C3CC(C)(C)C2C31,362.994,261.618,498.046,0.905,42.32,336.73
CCC1C2CC34CCCC2(C)C3C14,309.665,269.018,472.802,1.025,41.899,337.116
CCC1C2CC3C1C3(C)C2C1CC1,342.948,271.544,481.34,1.031,41.817,336.786
CCC1C2C3CC3(C)C13CCCC23,304.729,264.162,467.905,1.031,41.915,337.18
CCC1C(CC2CC2C)CC2CC21,364.206,218.173,491.651,0.943,42.529,337.56
CCC1C2CC34CCC5(CC3C25)C14,301.563,269.007,459.922,1.147,41.265,336.693
CCC1C2CC3C4CC(C4)C12C3C,333.362,259.718,482.957,1.031,41.827,336.826
CCC1C2CC3C(C12)C3C1(C)CC1,346.268,251.836,480.286,1.019,41.817,336.786
CCC1C2CC3CC24CC3C1(C)C4,304.729,264.162,467.905,1.031,41.915,337.18
CCC1C2(CC)CC3CC3C12CC,302.023,228.971,477.409,0.98,42.647,338.028
CCC1CC12CCCCC1(CC1)C2,295.124,266.054,480.382,0.954,42.755,338.456
CCC1CCC(C)CC12CC2CC,331.06,243.021,492.001,0.875,43.21,338.239
CCC1CC1C12CCCCC1C2C,322.739,250.209,485.676,0.954,42.59,337.802
CCC1(C(C)C(C)C)CC1C1CC1,318.136,239.029,477.939,0.893,43.285,338.532
CCC1CC1C1(C)C2CC(C2)C1C,336.528,254.544,490.233,0.939,42.463,337.298
CCC1CC1(C)C(C)(C)C1(C)CC1,306.013,255.482,460.41,0.835,43.203,338.211
CCC1CC23C4CCC2C4C2C1C23,335.36,259.349,473.871,1.147,41.166,336.288
CCC1CC23CC4C(C)CC14C2C3,289.693,259.495,459.5,1.037,41.959,337.357
CCC1CC23CC(CC)C(C2)C1C3,337.994,248.233,487.854,0.954,42.563,337.695
CCC1CC2C3C4C3C3CC23C4C1,335.36,259.349,473.871,1.147,41.166,336.288
CCC1CC2C3CC1C1(C3)C(C)C21,333.362,259.718,482.957,1.031,41.827,336.826
CCC1CC2CC3C(C1)C3(CC)C2,342.243,248.947,500.644,0.964,42.57,337.723
CCC1CC2CCC(C)C3CC13C2,327.675,255.552,490.233,0.949,42.574,337.739
CCC1(C)C2CCC(CC3CC31)C2,349.765,253.567,504.734,0.943,42.555,337.663
CCC1CC2CC3C1CCC23CC,342.243,248.947,500.644,0.964,42.57,337.723
CCC1CC2CC3C(C)C1CCC23,376.28,260.924,515.145,0.939,42.427,337.155
CCC1(C)C2CC3C4C5CC31CC542,266.06,263.628,444.478,1.154,41.311,336.88
CCC1CC2(C)C3CC1CC(C)C32,336.528,254.544,490.233,0.939,42.463,337.298
CCC1(C)C2CC3(C)C4CC(C24)C13,312.894,258.819,477.034,1.031,41.828,336.83
CCC1CC2CCC3(C)C1CC23C,317.766,269.029,485.038,0.929,42.518,337.517
CCC1CC2(C)CC(C2)C12CCC2,308.913,269.941,485.038,0.939,42.628,337.953
CCC1C(C)C2CC3(CC12)CC3C,321.492,249.547,482.573,0.943,42.507,337.473
C1CC(CCC2CCC3CCC23)C1,362.676,235.13,504.554,0.943,42.684,338.175
CCC1CCC2C(CC)CCC2C1,375.976,243.964,515.403,0.88,43.164,338.058
CCC1(C)CCC23CCCCC12C3,272.298,263.392,469.964,0.943,42.782,338.563
CCC1CC(C)C2C3C4CC4C2C13,377.031,259.942,504.359,1.025,41.695,336.294
CCC1(C)CCC2CC2C2CC21C,319.885,257.576,487.967,0.934,42.558,337.675
CCC1C(C)CC2(C)C3CC(C3)C12,336.528,254.544,490.233,0.939,42.463,337.298
CCC1CCC(C)(C2CCCC2)C1,344.765,253.908,503.487,0.863,43.261,338.438
CCC1(C)CCCC2CCC13CC23,311.031,258.564,487.967,0.943,42.668,338.111
CC(C)C12C3C4CC(C4C1(C)C)C32,303.086,265.142,459.732,1.007,41.731,336.439
CC(C)C12CC3C4CC3(C)C1CC42,294.233,266.078,459.732,1.025,41.842,336.887
CC(C)C12CC3(C)C(C1C)C3(C)C2,262.354,270.101,449.862,0.919,42.492,337.413
CC(C)C12C(C)C1CC1(C)CCC12,287.298,261.485,464.38,0.934,42.505,337.465
CCCC12CCC3C(CC4CC431)C2,291.612,255.842,472.643,1.056,42.061,337.767
CC(C)C1C2C3CC1C1(CC1C)C32,330.813,262.479,473.491,1.082,41.815,336.778
CCCC1C2CC3C1C1CC(C1)C23,374.702,255.622,503.321,1.031,41.79,336.677
CCC(C1CC1)C1CCC(C)(C)C1,353.169,252.312,493.263,0.92,43.315,338.649
CC(CC1CC1)C(C)C1(C)CC1C,312.892,218.537,470.461,0.855,43.285,338.532
CC(C)C1CC2CC1C1CC2C1C,368.795,258.618,502.612,0.985,42.431,337.171
CCCC1(C)C2C(C)C3CCC21C3,301.272,247.467,475.901,0.934,42.612,337.889
CCCC1CCC2C3CC(C3)C12C,339.134,255.404,493.627,0.939,42.541,337.608
CCCC1CCC2CC3CC3C2C1,369.014,251.333,510.024,0.949,42.537,337.592
CC(C)C1C(C)CC1(C)C1(C)CC1,318.83,257.858,472.929,0.871,43.17,338.082
CCCC1C(C)CCC12CC2(C)C,310.061,252.228,479.265,0.847,43.192,338.168
CCC(C)C12CC1CC(C)C1CC12,313.421,251.488,478.251,0.943,42.518,337.517
CCC(C)C12CCCC3C1CCC32,319.604,257.414,486.045,0.949,42.585,337.782
CC(C)CC1CC12CCCC2(C)C,306.436,248.594,473.314,0.843,43.216,338.262
CC(C)(C)C1CC2CCC3C1C23C,315.514,275.898,475.048,0.91,42.45,337.247
CCC(C)C1(C)C(C)C1C1CC1C,317.631,251.139,471.81,0.855,43.09,337.769
CCCCC1(CC)CC2CC2(C)C1,306.577,229.808,489.996,0.875,43.348,338.778
CCCCCC1CCC(C2CC2)C1,355.66,250.074,504.741,0.875,43.304,338.606
CCCCCC1(C)CCC2CC21C,308.404,243.003,487.274,0.855,43.302,338.598
CCCCCC1(CCCC)CC1C,318.793,197.853,498.813,0.814,44.005,339.383
CCC(C)CCCC(C)(C)C(C)C,328.483,219.738,486.654,0.768,44.469,339.28
CCCC(CC)CCCC(C)(C)C,320.077,221.074,490.226,0.749,44.448,339.2
C1C2C3C4C5C6C7C(C8CC836)C7C45C12,309.84,283.699,452.585,1.599,39.393,334.597
C1CC(C2CCC3C4C5CC5C2C34)C1,379.602,284.384,514.439,1.134,41.361,336.464
C1C2CC1C1CCC2C2CC2C12CC2,346.319,282.076,506.999,1.128,41.437,336.772
C1CC2(C1)CCC1C3C4CC4C(C2)C13,346.319,282.076,506.999,1.128,41.437,336.772
C1CCC2C3CC(C3)C3CC3C2CC1,384.301,278.714,532.578,1.029,42.019,337.148
C1CC2C1CC13C4CCC5(CC5C21)C43,308.338,285.361,478.427,1.25,40.843,336.382
C1C2CC2C2CC3C4CC1C4C1C2C31,385.804,276.972,512.092,1.242,40.625,335.483
C1C2CC2C23C4CCC4C4CC1C2C43,347.071,281.228,495.838,1.242,40.734,335.932
C1CC23CC2CCC2CC24CCC1C34,307.586,286.185,490.391,1.128,41.545,337.211
C1CC2CC23CC24CC2CCC4CC13,307.586,286.185,490.391,1.128,41.545,337.211
C1CC2(C1)CCC1CC1C1CCC2C1,345.568,282.919,517.671,1.029,42.125,337.573
C1CC(C2CC3CC3CC3(CC3)C2)C1,340.118,289.235,509.394,1.034,42.156,337.697
C1CC(C2CC3(CCCC34CC4)C2)C1,301.384,293.147,492.954,1.034,42.263,338.126
C1CC2(C3CC3)C3CC4C1C2C1C4C13,342.135,276.774,491.386,1.25,40.75,335.998
C1CC2CCC3CCC(C4CC4)(C1)C23,340.632,278.518,513.602,1.034,42.141,337.637
C1CC2(C3CC3)CC1C1CCC3C1C32,341.383,277.648,502.746,1.128,41.453,336.837
C1CC23CC2(C1)C(C1CC1)C1CCC13,302.136,292.362,481.118,1.134,41.577,337.341
C1CC1C1C2CCC2C2C3CC(C3)C12,379.602,284.384,514.439,1.134,41.361,336.464
CC12C3C4CCC5C3C53C1C2C41CC13,279.209,287.772,446.069,1.375,40.13,335.529
CC12C3CC45CCCC4C4(CC34)C1C52,278.457,288.582,459.68,1.234,40.847,336.398
CC12C3CC45CC4C46C(CCC14C52)C36,240.476,291.724,424.55,1.375,40.24,335.988
CC12CCC1C1(C)C3CC3C3C2C31C,295.412,287.791,472.572,1.082,41.34,336.378
CC1(C)CC23CC4C5CC1C2C3C54C,303.154,285.956,471.398,1.07,41.34,336.378
CC12C3CCC4C5CC(C5)C41C2CC3,316.439,285.371,490.391,1.114,41.441,336.789
CC12C3CCC4CCC5(CC5C31)C42C,286.559,288.592,472.572,1.101,41.444,336.801
CC12CC13C1CC(C1)C1CC2C2C1C23,317.191,284.542,478.427,1.226,40.738,335.949
CC12CC13CCCC1C(C13)C21CCC1,277.706,289.388,472.572,1.114,41.549,337.227
CC1(C)CC2CC2C2(CC2)C2CC21C,302.402,286.776,483.702,0.981,42.029,337.188
CC12CC1C1CC2C1CCC1CCC1,348.643,251.727,499.207,1.007,42.096,337.457
CC12CCC1C1(CCCC1)C1CC12C,285.808,289.398,484.819,1.007,42.132,337.601
CC12CCC(C3CC3)C3CC3CC1C2,348.971,288.438,509.394,1.023,42.053,337.284
CC12CCC3(CCCCC1C2)CCC3,314.936,287.014,512.694,0.938,42.803,338.355
CC12CC34C5CC6(C)C1C6(C1C2C13)C54,249.329,290.94,424.55,1.355,40.133,335.541
CC12CC3CC3CC1CC21CCCC1,315.688,286.195,501.796,1.018,42.129,337.589
CC12CCC(C)(C)C(C)(C1)C1(CC1)C2,271.771,290.764,477.974,0.899,42.707,337.975
CC12CC(C1)C1CC3CCC4CC34C12,316.439,285.371,490.391,1.114,41.441,336.789
CC12CCC1CCC21CC1C1CCC1,310.237,292.371,492.954,1.023,42.16,337.713
CC12CCC34CCC5C1C2(C)C3(C)C54,256.679,291.742,453.352,1.082,41.448,336.817
CC12CCC3CC45CC4CCCC15C32,277.706,289.388,472.572,1.114,41.549,337.227
CC12CCC3CC3C13CCCC3CC2,315.688,286.195,501.796,1.018,42.129,337.589
CC12CC(CC(C3CC3)C1)CC21CC1,310.237,292.371,492.954,1.023,42.16,337.713
CC12CC(C)(C1)C1C(CC3CC3)CC12,322.339,260.717,486.269,0.996,42.09,337.433
CC1(C)CC2CCC(C)(C2)C2(CC2)C1,301.651,287.592,495.417,0.907,42.704,337.963
CC1C23CCC4C5(CC5)C5C(C2)C5C413,263.421,284.655,450.982,1.242,40.888,336.567
CC1C2C3CCC3C3C4CC(C4)C3C12,378.87,272.72,515.852,1.121,41.266,336.077
CC1C2CCC3(CCC3)C2C2C(C)C12,333.202,272.853,503.805,1.018,42,337.072
CC1CC2C(C)C(C1)C1C(C)C1C2C,363.754,263.215,520.542,0.929,42.43,336.877
CC1CC2C3C4C3C3C2C3(C1C)C4C,327.77,266.604,484.906,1.108,41.247,335.999
CC1C2CCC34CC23C2C(C4C)C12C,265.34,279.781,455.798,1.101,41.422,336.712
CC1C2C3C4C5C4C12CC1CC3C15C,311.008,279.654,470.382,1.218,40.674,335.685
CC1C2C3C4CC5CCC5(C12C)C43C,280.376,283.842,464.329,1.095,41.381,336.545
C1CC(CC2C3C4CCC5C4C5C23)C1,382.851,251.724,508.323,1.114,41.395,336.602
CC1C2CC1(C)C13C(C)C1C1CC1C23,309.009,279.975,479.596,1.095,41.298,336.207
CC1C2C3CCC3CCC3(C)CC3C12,348.238,277.112,510.836,1.012,41.959,336.907
CC1C2C3CC4CC1C4(C(C)(C)C)C32,321.262,273.243,484.168,1.012,41.899,336.666
CC1C2C3CCC4CC5C1(C)C5(C)C432,280.376,283.842,464.329,1.095,41.381,336.545
CC1C2C1(C)C(C)(C)C1(C)C(C)C21C,268.258,280.41,461.579,0.882,42.481,337.08
CC1C2C3CCCC45CCC12C4(C)C35,271.523,284.665,464.329,1.108,41.485,336.967
CC1C2C3CC(C)(C)C4CC4(C1C)C32,319.916,273.491,485.864,0.981,41.9,336.67
CC1C2CC1C1(C)C3CCC3CCC21,353.174,281.555,514.951,1.007,41.944,336.847
CC1C2CC1(C)C1CC2C2CC2(C)C1,323.294,284.862,498.893,0.996,41.947,336.859
CC1C2CC2C2(C)CC2C2CCC12C,318.358,280.522,494.496,1.002,41.963,336.923
CC1C2CC(C)(C2)C2C1C2(C)C1CC1,326.099,278.59,493.422,0.986,41.963,336.923
CC1C2(CC2)CC2CC2CC2CC21C,309.505,281.363,494.496,1.012,42.066,337.337
CC1C2CC2(C)C2CCC12C1CCC1,304.569,276.914,490.019,1.018,42.082,337.401
CC1C2(CC2)CC2CC(C2)C12CCC2,305.588,286.492,498.893,1.018,42.154,337.689
CC1C2CC2(C)C(C)C1(C)C1CCC1,314.229,269.711,493.055,0.912,42.592,337.52
CC1C2(C)C3C4C5C2C1(C)C1(CC31)C45,281.127,283.005,450.982,1.202,40.677,335.697
CC1C2CC2C2C1C(C)C2C(C)(C)C,348.124,272.825,500.669,0.912,42.423,336.849
CC1C2CC3(CC3)C3CCC(C)(C3)C12,309.505,281.363,494.496,1.012,42.066,337.337
CC1C2CC3CC3CC3CC(C)(C3)C12,348.238,277.112,510.836,1.012,41.959,336.907
CC1C2CC3CC4C(C5CC5)CC12C34,334.686,283.673,490.94,1.128,41.405,336.642
CC1C2CC3C(C)(C12)C31CC2CC1C2,310.256,280.511,482.736,1.108,41.377,336.529
CC1C(C2CC2)C2CCC3CC1C32C,342.788,283.683,502.32,1.018,41.99,337.032
CC1C2CCCC34CCC3(C)CC1C24,309.505,281.363,494.496,1.012,42.066,337.337
CC1C2CC1(C)C1(C3CC3)C(C)C21C,273.442,279.791,468.892,0.996,42.007,337.1
CC1C2CCC2C2CC3CCC3(C)C12,348.238,277.112,510.836,1.012,41.959,336.907
CC1C2CCC34C5CC16C(C53)C6(C)C24,272.274,283.832,450.982,1.226,40.783,336.134
CC1C2C(C)C34CCCCC3C4C12C,303.322,276.364,486.971,1.007,42.003,337.084
CC1C2CCC3CC(CC12)C1CCC31,378.118,273.619,526.153,1.023,41.956,336.895
CC1C2C(C3CC3)CCC12CC1CC1,331.046,255.174,495.288,1.04,42.181,337.797
CC1C2CCC(C2)CC2(CC2)C12CC2,300.652,282.2,494.496,1.023,42.169,337.749
CC1CC2C(C)C3CC(C)(C)C1C23C,328.018,273.502,497.478,0.899,42.474,337.052
CC1CCC2C(C)C23CCCC2C1C23,333.202,272.853,503.805,1.018,42,337.072
CC1CC2C(C)C2C2CC2C2(CC2)C1,333.202,272.853,503.805,1.018,42,337.072
CC1CCC2C(C)C2(C)C2CC1C2C,344.993,276.891,515.958,0.92,42.48,337.076
CC1CCC2C(C)C2CC2CCCC12,371.184,269.265,529.703,0.938,42.569,337.428
CC1CC12C1CCC3CC4C2C4(C)C31,310.256,280.511,482.736,1.108,41.377,336.529
CC1C2C(C)C1(C)C1CC1C21CC1C,307.011,280.295,488.475,0.996,41.91,336.71
CC1C2CC(C3(C)CC3)C3(CC3C)C12,306.127,269.7,481.224,0.996,42.019,337.148
CC1CC12CCC(CCC1CC1)CC2,332.856,247.707,503.168,0.934,42.811,338.386
CC1CC1C12CC1CCC1CC2C1C,333.202,272.853,503.805,1.018,42,337.072
CC1CC1C12CCC1CC1CCC1C2,334.449,273.416,506.651,1.029,42.078,337.385
C1CC1CC12CCC3CC4CC1C2C34,343.431,252.186,500.101,1.134,41.526,337.134
CC1(C2C3CC2C2C4CC(C4)C32)CC1,362.914,279.316,505.979,1.095,41.333,336.35
CC1CC1C1C2CCCC(CC2)C1C,370.669,280.668,525.766,0.943,42.585,337.492
CC1CC1C1(C)C2(C)CC(C2)C12CC2,274.689,280.328,472.172,1.002,42.085,337.413
CC1CC1C1(C)C2CC3CCC3C21C,321.163,274.052,488.925,0.991,41.978,336.984
CC1CC1C1C(C)C2CC23CCCC13,327.752,279.617,495.036,1.029,42.031,337.196
CC1CC1C1CCCC(C)C2C(C)C12,359.55,271.01,515.112,0.943,42.538,337.306
CC1(C2CCCCCCC3CC32)CC1,356.475,276.569,523.045,0.929,42.712,337.995
CC1CC1C1(C)CCCCCC2CC21,350.292,271.397,516.361,0.925,42.65,337.749
CC1C2CC3(C4(C)CC4C)CCC3C12,311.063,274.375,485.864,0.991,42.003,337.084
CC1CC2(CC1C)CC2C1(C)CC1C,299.193,265.223,485.485,0.916,42.632,337.678
CC1CC1CC1(C)C2CC1(C)C1CC21,315.469,250.27,487.231,1.007,42.05,337.272
CC1CC23C4CCC4C4CC1(C)C2C43,310.256,280.511,482.736,1.108,41.377,336.529
CC1CC23C4CC4C4CC5C1C2C3C45,340.888,276.224,488.355,1.242,40.67,335.668
CC1CC23C4CC4CC24C2C(CC34)C12,302.155,280.501,470.382,1.242,40.779,336.118
CC1CC23C4CC56CC5(C5C(C52)C16)C43,264.173,283.822,436.865,1.396,40.171,335.7
CC1CC23C4CCC25C1CC5(C)CC43,271.523,284.665,464.329,1.108,41.485,336.967
CC1CC23CC2(CC2(C)CC23C)C1C,234.708,283.965,449.368,0.996,42.114,337.529
CC1CC23CC2CC2CCC4C2C43C1,301.403,281.353,482.736,1.121,41.482,336.955
CC1CC23CC4CC4CC2CCC13C,309.505,281.363,494.496,1.012,42.066,337.337
CC1(CC23CCC2CCC2CC23)CC1,319.853,250.31,501.906,1.029,42.239,338.029
CC1CC2C3CC(CC4(C)CC4C3)C12,348.238,277.112,510.836,1.012,41.959,336.907
CC1CC2C1CC1C3C4(C)CC(C4)C213,310.256,280.511,482.736,1.108,41.377,336.529
CC1CC2C1CC1C3CCC(C)(C3)C12,348.238,277.112,510.836,1.012,41.959,336.907
CC1CC2(C1C)C1(C)CC(C1)C21CC1,264.589,280.637,468.892,1.007,42.11,337.513
CC1CC2C1CCC1C3CC(C)(C3)C12,348.238,277.112,510.836,1.012,41.959,336.907
CC1CCC2(C)C1CC1(C)C(C)CC12,311.423,276.374,498.533,0.92,42.576,337.456
CC1CC2(C1)CC(C)(C)CCC21CC1,286.615,283.637,487.92,0.912,42.744,338.121
CC1CC2CC3(CC3)C(C)C3C(C1)C23,333.202,272.853,503.805,1.018,42,337.072
CC1CC2C3C1C1CC1(C)C(C)(C)C23,334.952,277.731,493.422,0.976,41.86,336.51
CC1CC2C3C4C5C4C2(C)CC5C13C,319.109,279.664,482.736,1.095,41.273,336.105
CC1CC2C1CCC1CCC3(C)C1C23,348.238,277.112,510.836,1.012,41.959,336.907
CC1CC2C(C)(C)C3CC3(C)C23CC13,296.219,281.965,475.832,0.976,41.966,336.935
CC1CC2C3(CC3)C3CC3C12C1CC1,296.467,276.903,478.036,1.128,41.497,337.016
CC1CC2CC3CC3CC3C(C1)C23C,348.238,277.112,510.836,1.012,41.959,336.907
CC1CC2(C3CC(C3)C2C)C2CCC12,338.138,277.428,508.039,1.012,41.984,337.008
CC1CC2C(C)C3CC(C2C1)C3(C)C,355.093,276.573,518.667,0.916,42.455,336.976
CC1CC2CCC34CC3CCC4C1C2,339.385,277.974,510.836,1.023,42.063,337.325
CC1CCCC(C)C2(C)CC1CC2C,334.369,268.486,518.336,0.86,43.173,337.953
CC1CC2CC2C23C1CCC2C3(C)C,326.099,278.59,493.422,0.986,41.963,336.923
CC1(C)C2CC2C2(C)C1CCC21CC1,302.402,286.776,483.702,0.981,42.029,337.188
CC1(C)C2CC3C4CC4C4CC1C4C32,371.767,278.462,505.979,1.082,41.229,335.926
CC1CC2(CC3CC13)C1CC3CC3C12,340.136,277.101,499.854,1.121,41.374,336.516
CC1CC2C(C3CC13)C1(C)CC2(C)C1,318.358,280.522,494.496,1.002,41.963,336.923
CC1CC2(CC3CC3C3(C)CC32)C1C,303.322,276.364,486.971,1.007,42.003,337.084
CC1CC2CC3(C)C4C2C1C(C)C43C,312.175,275.492,486.971,0.996,41.9,336.67
CC1CC2(CC3CCC3(C)C2)C1(C)C,295.468,282.809,487.92,0.903,42.642,337.718
CC1CC2CC3CCC(C3)C3(CC3)C12,339.385,277.974,510.836,1.023,42.063,337.325
CC1CC2CCC1C(C)CC(C)(C)C2,359.277,281.882,532.678,0.852,43.103,337.679
CC1CC2(C)CC2C12CC1CC1(C)C2,279.625,284.675,476.985,1.002,42.07,337.353
CC1CC2CC(C2)C2(C)CC(C)(C1)C2,322.542,285.689,509.917,0.92,42.623,337.642
CC1CC2C(CC2(C)C)C12CC2(C)C,312.062,280.063,486.817,0.882,42.539,337.31
CC1CC2CCC3(CC3)C1C21CCC1,300.652,282.2,494.496,1.023,42.169,337.749
CC1CC2C(CC3CC3(C)C)C2(C)C1,332,252.629,489.352,0.899,42.6,337.551
CC1CC2CCC3(CCC4CC3C4)C12,339.385,277.974,510.836,1.023,42.063,337.325
CC1CC2CCC3(CC(C)C3C)C2C1,326.268,268.475,507.692,0.934,42.613,337.603
CC1CC2(C)CC(C2)C1C1(C)CCC1,330.284,283.826,508.91,0.912,42.623,337.642
CC1CC2(C)CCC3(C)CC1C1C2C13,318.358,280.522,494.496,1.002,41.963,336.923
CC1CC(C)(C)C2(C)C(C)(C)C2(C)C1,290.284,283.414,481.162,0.81,43.104,337.683
CC1CCC2CCCC1C21C(C)C1C,326.268,268.475,507.692,0.934,42.613,337.603
CC1(C)CC12C1CCCC(C1)C2(C)C,318.245,284.937,494.347,0.886,42.602,337.559
CC1CC2(C)CC1CCC21C(C)C1C,296.387,272.093,491.133,0.925,42.616,337.615
CC1C(C)C1C12C3CCC4C(CC31)C42,329.017,267.192,487.98,1.121,41.326,336.321
CC1CC(C2C3C(C)CC(C)(C)C32)C1,352.448,276.82,505.209,0.916,42.501,337.159
CC1C(C)C1C1(C)CC(C2(C)CC2)C1,317.035,262.723,487.451,0.903,42.607,337.579
CC1CC(C23CCCC(C2)C3C)C1C,326.268,268.475,507.692,0.934,42.613,337.603
CC1CCC23CCC(C)CC2(CC3)C1,293.717,278.102,498.533,0.938,42.781,338.268
CC1CCC23CCC2CC2(C)C3C12C,279.625,284.675,476.985,1.002,42.07,337.353
CC1CC23CCC(C)C2CC3C2CC12,333.202,272.853,503.805,1.018,42,337.072
CC1CCC2C1C1C3CCC(C)(C3)C21,348.238,277.112,510.836,1.012,41.959,336.907
CC1CCC2(C1)CC1CCCC1(C)C2,308.753,282.211,505.716,0.934,42.741,338.109
CC1CCC2(CC1)C1CC(C)(C)CC12,325.348,279.453,504.691,0.912,42.638,337.702
CC1C(C)C2CC1C(C)C2C(C)(C)C,341.19,268.446,504.607,0.845,43.025,337.373
CC1CCC2CC2C12CCC1CC2C1,339.385,277.974,510.836,1.023,42.063,337.325
CC1CCC2CC2C1C1(C2CC2)CC1,337.255,266.611,501.353,1.018,42.094,337.449
CC1CC(C2CC2)C2CCCC1CC2,371.916,281.202,528.369,0.948,42.662,337.797
CC1CCC2CC3(CCC3)C3(CC3)C12,300.652,282.2,494.496,1.023,42.169,337.749
CC1CCC2CCC2(C)CCC1(C)C,333.45,279.464,515.463,0.841,43.199,338.055
CC1(C)CC2CCC3C4C5C2C5C1C34,371.767,278.462,505.979,1.082,41.229,335.926
CC1CCC2CCC3CC23C2(C)CC12,309.505,281.363,494.496,1.012,42.066,337.337
CC1CCC2CCC3CC3(C)C23CC13,309.505,281.363,494.496,1.012,42.066,337.337
CC1(C)C(C2CC2)CC12CC1CC1C2,326.832,289.804,491.874,0.996,42.057,337.3
CC1(C)CCC23CCC4CC(C4)C12C3,293.549,287.582,483.702,0.991,42.132,337.601
CC1C(C)(C)C23CCCC2(C3)C1(C)C,273.329,284.229,468.726,0.886,42.645,337.73
CC1CC(C)C2C3C1C1CC(C1)C23C,342.055,271.959,503.805,1.007,41.897,336.658
CC1(C)CCC2CC2C12C1CCCC12,332.282,283.514,500.755,0.991,42.026,337.176
CC1(C)CCC2CC3(C)CCCC3C21,340.384,283.524,511.697,0.907,42.598,337.543
CC1CCCC2(C)CCC3C(C1)C32C,317.606,281.374,505.716,0.925,42.638,337.702
CC1CCC(C)C1(C)C1CC2CC1C2,349.045,270.825,513.626,0.92,42.573,337.444
CC1CCC(C)C2C3C4CCC4C1C23,371.935,268.338,519.554,1.018,41.893,336.642
CC1CCCCCC2C3CC(C3)C2C1,377.367,274.513,536.037,0.943,42.632,337.678
CCC12C3C(C)CC1(C)CC1CC1C32,312.954,265.869,493.097,1.029,42.016,337.136
CCC12C3CC4CC(C)C41CCC32C,274.221,270.461,475.482,1.029,42.122,337.561
CCC12C3CCC1C1CC1C2CC3C,342.834,262.088,509.528,1.04,42.012,337.12
CCC12C3CC(C3)C1CC1CCCC12,349.017,267.6,516.399,1.046,42.075,337.373
CCC12CC13CC(C)CCC3CC2C,297.167,262.232,497.158,0.952,42.731,338.07
CCC12CC1C1C3C4CC4C2C31CC,314.485,254.534,487.537,1.162,41.443,336.797
CCC12CC1C1C3(C)CCC2(C)C13C,259.377,278.255,465.005,1.007,42.085,337.413
CCC12CCC1C1CC2C2CC12CC,313.733,255.554,499.074,1.057,42.131,337.597
CCC12CC1(C)C1C3C4C(C)C4C2C31,313.705,264.92,481.268,1.121,41.326,336.321
CCC12CC1C(C)C1CC2C2CCC12,342.834,262.088,509.528,1.04,42.012,337.12
CCC12CC3C(C)CC45CC4C1C2C35,304.852,265.858,481.268,1.141,41.431,336.748
CCC12CC(C1)C13CCC4CCC1C423,272.302,275.656,471.042,1.148,41.602,337.442
CCC12CC3CCC3C3(CC3)C(C1)C2,310.284,272.139,500.439,1.046,42.182,337.801
CCC12CCC1C1CC(C2C)C1(C)C,325.992,270.68,508.604,0.934,42.573,337.444
CCC12C(C)C1C1CCC2C(C)C1C,339.589,261.843,514.677,0.943,42.532,337.282
CCC12CC(C1)C1CCC(C)CCC12,342.083,263.057,520.094,0.957,42.687,337.896
CCC12CCC1CC1CC2C2CC1C2,349.017,267.6,516.399,1.046,42.075,337.373
CCC12CC(CC3(C)CC1(C)C3C)C2,287.259,275.123,492.109,0.934,42.679,337.864
CCC12C(C)C1(C)CCC(C)C21CC1,267.287,266.009,479.843,0.943,42.734,338.082
CCC12CC(C3CCC4C3C41)C1CC12,349.769,266.662,505.67,1.141,41.386,336.565
CCC12C(C)CC1(C)C1C(C)C2C1C,309.709,265.63,498.6,0.929,42.536,337.298
CCC12CCCC(C)CCC(CC1)C2,341.332,264.018,530.221,0.887,43.348,338.637
CCC12C3CC(C4CC43)C1C2C(C)C,350.605,257.953,498.778,1.088,41.99,337.032
CCC12CCC(CC1)C(C)C1CC1C2,347.019,267.949,524.057,0.952,42.672,337.836
CCC12CCCC(C)C1C2C(C)(C)C,318.272,267.709,501.252,0.86,43.203,338.07
CCC12CCCC(C)(C3C(C)C31)C2C,310.956,266.222,501.507,0.938,42.613,337.603
CCC12CCCC1C(CCC(C)C)C2,334.69,236.492,509.151,0.879,43.317,338.516
CCC12CC(C)(C)C(C)(C)CC1C2C,314.76,265.372,497.01,0.834,43.152,337.871
CCC12CCCC(CC(C)(C)C1C)C2,328.046,264.697,514.179,0.86,43.25,338.254
